"","exp_name","cell_name","AITC.100uM","Menthol.400uM","Capsaicin.300nM","K.40mM"
"X.14395","RD.190407.62.f.m3.w1.Rdata","X.1439",1,1,1,1
"X.14405","RD.190407.62.f.m3.w1.Rdata","X.1440",0,0,0,0
"X.144114","RD.190407.62.f.m3.w1.Rdata","X.1441",0,0,1,1
"X.144211","RD.190407.62.f.m3.w1.Rdata","X.1442",0,0,1,1
"X.14437","RD.190407.62.f.m3.w1.Rdata","X.1443",1,1,1,1
"X.14445","RD.190407.62.f.m3.w1.Rdata","X.1444",1,1,0,1
"X.14455","RD.190407.62.f.m3.w1.Rdata","X.1445",0,0,0,0
"X.14465","RD.190407.62.f.m3.w1.Rdata","X.1446",0,1,0,1
"X.14475","RD.190407.62.f.m3.w1.Rdata","X.1447",0,0,0,1
"X.14485","RD.190407.62.f.m3.w1.Rdata","X.1448",0,0,1,1
"X.14495","RD.190407.62.f.m3.w1.Rdata","X.1449",0,0,1,1
"X.14505","RD.190407.62.f.m3.w1.Rdata","X.1450",1,0,0,0
"X.145114","RD.190407.62.f.m3.w1.Rdata","X.1451",0,0,0,0
"X.145211","RD.190407.62.f.m3.w1.Rdata","X.1452",0,0,0,0
"X.14537","RD.190407.62.f.m3.w1.Rdata","X.1453",0,0,0,0
"X.14545","RD.190407.62.f.m3.w1.Rdata","X.1454",0,1,1,1
"X.14555","RD.190407.62.f.m3.w1.Rdata","X.1455",0,0,0,1
"X.14565","RD.190407.62.f.m3.w1.Rdata","X.1456",0,0,0,0
"X.14575","RD.190407.62.f.m3.w1.Rdata","X.1457",1,0,0,1
"X.14585","RD.190407.62.f.m3.w1.Rdata","X.1458",0,0,1,1
"X.14595","RD.190407.62.f.m3.w1.Rdata","X.1459",0,0,0,0
"X.14605","RD.190407.62.f.m3.w1.Rdata","X.1460",0,0,0,0
"X.146114","RD.190407.62.f.m3.w1.Rdata","X.1461",0,1,0,1
"X.146211","RD.190407.62.f.m3.w1.Rdata","X.1462",1,0,0,1
"X.14637","RD.190407.62.f.m3.w1.Rdata","X.1463",0,1,1,1
"X.14645","RD.190407.62.f.m3.w1.Rdata","X.1464",0,0,0,0
"X.14655","RD.190407.62.f.m3.w1.Rdata","X.1465",0,0,1,1
"X.14665","RD.190407.62.f.m3.w1.Rdata","X.1466",0,0,1,1
"X.14675","RD.190407.62.f.m3.w1.Rdata","X.1467",1,1,0,1
"X.14685","RD.190407.62.f.m3.w1.Rdata","X.1468",0,0,1,1
"X.14695","RD.190407.62.f.m3.w1.Rdata","X.1469",0,0,0,1
"X.14705","RD.190407.62.f.m3.w1.Rdata","X.1470",0,0,0,0
"X.147114","RD.190407.62.f.m3.w1.Rdata","X.1471",1,1,1,1
"X.147211","RD.190407.62.f.m3.w1.Rdata","X.1472",0,0,1,1
"X.14737","RD.190407.62.f.m3.w1.Rdata","X.1473",1,0,0,1
"X.14745","RD.190407.62.f.m3.w1.Rdata","X.1474",1,1,0,1
"X.14755","RD.190407.62.f.m3.w1.Rdata","X.1475",1,0,0,1
"X.14765","RD.190407.62.f.m3.w1.Rdata","X.1476",0,0,0,1
"X.14775","RD.190407.62.f.m3.w1.Rdata","X.1477",1,1,1,1
"X.14785","RD.190407.62.f.m3.w1.Rdata","X.1478",0,0,0,0
"X.14795","RD.190407.62.f.m3.w1.Rdata","X.1479",1,1,1,1
"X.14805","RD.190407.62.f.m3.w1.Rdata","X.1480",0,0,0,0
"X.148114","RD.190407.62.f.m3.w1.Rdata","X.1481",1,0,1,1
"X.148211","RD.190407.62.f.m3.w1.Rdata","X.1482",0,0,0,0
"X.14837","RD.190407.62.f.m3.w1.Rdata","X.1483",0,0,1,1
"X.14845","RD.190407.62.f.m3.w1.Rdata","X.1484",0,0,1,1
"X.14855","RD.190407.62.f.m3.w1.Rdata","X.1485",0,0,1,1
"X.14865","RD.190407.62.f.m3.w1.Rdata","X.1486",0,0,1,1
"X.14875","RD.190407.62.f.m3.w1.Rdata","X.1487",0,0,0,1
"X.14884","RD.190407.62.f.m3.w1.Rdata","X.1488",0,1,1,1
"X.14894","RD.190407.62.f.m3.w1.Rdata","X.1489",0,0,1,1
"X.14904","RD.190407.62.f.m3.w1.Rdata","X.1490",0,1,1,1
"X.149113","RD.190407.62.f.m3.w1.Rdata","X.1491",0,0,1,1
"X.149210","RD.190407.62.f.m3.w1.Rdata","X.1492",0,0,0,1
"X.14934","RD.190407.62.f.m3.w1.Rdata","X.1493",0,0,0,0
"X.14943","RD.190407.62.f.m3.w1.Rdata","X.1494",0,0,0,0
"X.14953","RD.190407.62.f.m3.w1.Rdata","X.1495",0,0,0,1
"X.14963","RD.190407.62.f.m3.w1.Rdata","X.1496",0,0,0,1
"X.14973","RD.190407.62.f.m3.w1.Rdata","X.1497",0,0,0,1
"X.14983","RD.190407.62.f.m3.w1.Rdata","X.1498",0,0,0,0
"X.14993","RD.190407.62.f.m3.w1.Rdata","X.1499",1,1,0,1
"X.15003","RD.190407.62.f.m3.w1.Rdata","X.1500",1,0,1,1
"X.150112","RD.190407.62.f.m3.w1.Rdata","X.1501",0,0,1,1
"X.150210","RD.190407.62.f.m3.w1.Rdata","X.1502",0,1,1,1
"X.15034","RD.190407.62.f.m3.w1.Rdata","X.1503",0,0,1,1
"X.15043","RD.190407.62.f.m3.w1.Rdata","X.1504",0,0,1,1
"X.15053","RD.190407.62.f.m3.w1.Rdata","X.1505",0,0,0,0
"X.15063","RD.190407.62.f.m3.w1.Rdata","X.1506",0,0,0,1
"X.15073","RD.190407.62.f.m3.w1.Rdata","X.1507",1,1,0,1
"X.15083","RD.190407.62.f.m3.w1.Rdata","X.1508",0,0,1,1
"X.15093","RD.190407.62.f.m3.w1.Rdata","X.1509",1,0,0,1
"X.151012","RD.190407.62.f.m3.w1.Rdata","X.1510",1,1,0,1
"X.151112","RD.190407.62.f.m3.w1.Rdata","X.1511",0,0,1,1
"X.151211","RD.190407.62.f.m3.w1.Rdata","X.1512",0,0,0,0
"X.151310","RD.190407.62.f.m3.w1.Rdata","X.1513",1,1,0,1
"X.15144","RD.190407.62.f.m3.w1.Rdata","X.1514",0,0,1,1
"X.15154","RD.190407.62.f.m3.w1.Rdata","X.1515",0,0,1,1
"X.15163","RD.190407.62.f.m3.w1.Rdata","X.1516",1,1,0,1
"X.15173","RD.190407.62.f.m3.w1.Rdata","X.1517",0,0,0,1
"X.15183","RD.190407.62.f.m3.w1.Rdata","X.1518",0,1,0,1
"X.15193","RD.190407.62.f.m3.w1.Rdata","X.1519",0,0,1,1
"X.15203","RD.190407.62.f.m3.w1.Rdata","X.1520",0,0,0,0
"X.152112","RD.190407.62.f.m3.w1.Rdata","X.1521",1,1,0,1
"X.152210","RD.190407.62.f.m3.w1.Rdata","X.1522",0,0,0,1
"X.15234","RD.190407.62.f.m3.w1.Rdata","X.1523",0,0,0,1
"X.15243","RD.190407.62.f.m3.w1.Rdata","X.1524",0,0,0,1
"X.15253","RD.190407.62.f.m3.w1.Rdata","X.1525",1,1,0,1
"X.15263","RD.190407.62.f.m3.w1.Rdata","X.1526",0,0,0,1
"X.15273","RD.190407.62.f.m3.w1.Rdata","X.1527",0,0,1,1
"X.15283","RD.190407.62.f.m3.w1.Rdata","X.1528",0,0,0,1
"X.15293","RD.190407.62.f.m3.w1.Rdata","X.1529",0,0,0,1
"X.15303","RD.190407.62.f.m3.w1.Rdata","X.1530",0,1,1,1
"X.153112","RD.190407.62.f.m3.w1.Rdata","X.1531",0,0,1,1
"X.153210","RD.190407.62.f.m3.w1.Rdata","X.1532",1,1,0,1
"X.15334","RD.190407.62.f.m3.w1.Rdata","X.1533",0,0,0,0
"X.15343","RD.190407.62.f.m3.w1.Rdata","X.1534",0,0,0,0
"X.15353","RD.190407.62.f.m3.w1.Rdata","X.1535",0,0,1,1
"X.15363","RD.190407.62.f.m3.w1.Rdata","X.1536",0,1,0,1
"X.15373","RD.190407.62.f.m3.w1.Rdata","X.1537",1,1,1,1
"X.15383","RD.190407.62.f.m3.w1.Rdata","X.1538",1,1,0,1
"X.15393","RD.190407.62.f.m3.w1.Rdata","X.1539",1,1,0,1
"X.15403","RD.190407.62.f.m3.w1.Rdata","X.1540",0,0,0,0
"X.154112","RD.190407.62.f.m3.w1.Rdata","X.1541",0,0,1,1
"X.154210","RD.190407.62.f.m3.w1.Rdata","X.1542",1,1,0,1
"X.15434","RD.190407.62.f.m3.w1.Rdata","X.1543",0,0,0,0
"X.15443","RD.190407.62.f.m3.w1.Rdata","X.1544",0,1,0,1
"X.15453","RD.190407.62.f.m3.w1.Rdata","X.1545",0,1,0,1
"X.15463","RD.190407.62.f.m3.w1.Rdata","X.1546",0,0,0,1
"X.15473","RD.190407.62.f.m3.w1.Rdata","X.1547",0,1,0,1
"X.15483","RD.190407.62.f.m3.w1.Rdata","X.1548",0,1,0,1
"X.15493","RD.190407.62.f.m3.w1.Rdata","X.1549",0,0,0,1
"X.15503","RD.190407.62.f.m3.w1.Rdata","X.1550",0,0,1,1
"X.155112","RD.190407.62.f.m3.w1.Rdata","X.1551",0,0,0,0
"X.155210","RD.190407.62.f.m3.w1.Rdata","X.1552",0,0,0,1
"X.15534","RD.190407.62.f.m3.w1.Rdata","X.1553",1,1,0,1
"X.15543","RD.190407.62.f.m3.w1.Rdata","X.1554",0,0,1,1
"X.15553","RD.190407.62.f.m3.w1.Rdata","X.1555",0,0,1,1
"X.15563","RD.190407.62.f.m3.w1.Rdata","X.1556",0,0,1,1
"X.15573","RD.190407.62.f.m3.w1.Rdata","X.1557",1,1,0,1
"X.15583","RD.190407.62.f.m3.w1.Rdata","X.1558",0,0,0,1
"X.15593","RD.190407.62.f.m3.w1.Rdata","X.1559",0,1,0,1
"X.15603","RD.190407.62.f.m3.w1.Rdata","X.1560",0,0,0,1
"X.156112","RD.190407.62.f.m3.w1.Rdata","X.1561",1,1,0,1
"X.156210","RD.190407.62.f.m3.w1.Rdata","X.1562",1,1,0,1
"X.15633","RD.190407.62.f.m3.w1.Rdata","X.1563",1,1,1,1
"X.15642","RD.190407.62.f.m3.w1.Rdata","X.1564",0,0,0,1
"X.15652","RD.190407.62.f.m3.w1.Rdata","X.1565",0,0,1,1
"X.15662","RD.190407.62.f.m3.w1.Rdata","X.1566",0,0,0,0
"X.15672","RD.190407.62.f.m3.w1.Rdata","X.1567",0,0,0,1
"X.15682","RD.190407.62.f.m3.w1.Rdata","X.1568",0,0,0,0
"X.15692","RD.190407.62.f.m3.w1.Rdata","X.1569",0,0,1,1
"X.15702","RD.190407.62.f.m3.w1.Rdata","X.1570",0,0,0,1
"X.157111","RD.190407.62.f.m3.w1.Rdata","X.1571",0,0,0,1
"X.157210","RD.190407.62.f.m3.w1.Rdata","X.1572",0,0,0,0
"X.15733","RD.190407.62.f.m3.w1.Rdata","X.1573",0,0,0,1
"X.15742","RD.190407.62.f.m3.w1.Rdata","X.1574",0,0,0,0
"X.15752","RD.190407.62.f.m3.w1.Rdata","X.1575",0,0,1,1
"X.15762","RD.190407.62.f.m3.w1.Rdata","X.1576",0,0,0,1
"X.15772","RD.190407.62.f.m3.w1.Rdata","X.1577",0,1,1,1
"X.15782","RD.190407.62.f.m3.w1.Rdata","X.1578",0,0,0,1
"X.15792","RD.190407.62.f.m3.w1.Rdata","X.1579",0,0,1,1
"X.15802","RD.190407.62.f.m3.w1.Rdata","X.1580",1,0,1,1
"X.158111","RD.190407.62.f.m3.w1.Rdata","X.1581",0,0,0,0
"X.158210","RD.190407.62.f.m3.w1.Rdata","X.1582",0,0,0,0
"X.15833","RD.190407.62.f.m3.w1.Rdata","X.1583",0,0,0,0
"X.15842","RD.190407.62.f.m3.w1.Rdata","X.1584",0,0,1,1
"X.15852","RD.190407.62.f.m3.w1.Rdata","X.1585",0,0,1,1
"X.15862","RD.190407.62.f.m3.w1.Rdata","X.1586",0,0,0,0
"X.15872","RD.190407.62.f.m3.w1.Rdata","X.1587",0,0,1,1
"X.15882","RD.190407.62.f.m3.w1.Rdata","X.1588",0,0,0,1
"X.15892","RD.190407.62.f.m3.w1.Rdata","X.1589",0,1,1,1
"X.15902","RD.190407.62.f.m3.w1.Rdata","X.1590",1,1,0,1
"X.159111","RD.190407.62.f.m3.w1.Rdata","X.1591",1,1,0,1
"X.159210","RD.190407.62.f.m3.w1.Rdata","X.1592",0,0,1,1
"X.15933","RD.190407.62.f.m3.w1.Rdata","X.1593",1,1,1,1
"X.15942","RD.190407.62.f.m3.w1.Rdata","X.1594",0,0,1,1
"X.15952","RD.190407.62.f.m3.w1.Rdata","X.1595",0,0,0,0
"X.15962","RD.190407.62.f.m3.w1.Rdata","X.1596",0,0,0,0
"X.15972","RD.190407.62.f.m3.w1.Rdata","X.1597",0,0,0,1
"X.15982","RD.190407.62.f.m3.w1.Rdata","X.1598",0,0,1,1
"X.15992","RD.190407.62.f.m3.w1.Rdata","X.1599",0,0,0,0
"X.16002","RD.190407.62.f.m3.w1.Rdata","X.1600",0,0,0,1
"X.160111","RD.190407.62.f.m3.w1.Rdata","X.1601",0,0,0,0
"X.160210","RD.190407.62.f.m3.w1.Rdata","X.1602",0,0,0,0
"X.16033","RD.190407.62.f.m3.w1.Rdata","X.1603",0,0,0,0
"X.16042","RD.190407.62.f.m3.w1.Rdata","X.1604",0,0,0,1
"X.16052","RD.190407.62.f.m3.w1.Rdata","X.1605",1,0,1,1
"X.16062","RD.190407.62.f.m3.w1.Rdata","X.1606",1,1,1,1
"X.16072","RD.190407.62.f.m3.w1.Rdata","X.1607",0,0,0,0
"X.16082","RD.190407.62.f.m3.w1.Rdata","X.1608",0,0,1,1
"X.16092","RD.190407.62.f.m3.w1.Rdata","X.1609",0,0,0,0
"X.161011","RD.190407.62.f.m3.w1.Rdata","X.1610",0,0,1,1
"X.161111","RD.190407.62.f.m3.w1.Rdata","X.1611",0,0,0,0
"X.161211","RD.190407.62.f.m3.w1.Rdata","X.1612",0,0,1,1
"X.16137","RD.190407.62.f.m3.w1.Rdata","X.1613",0,0,1,1
"X.16143","RD.190407.62.f.m3.w1.Rdata","X.1614",0,0,0,1
"X.16153","RD.190407.62.f.m3.w1.Rdata","X.1615",0,0,0,0
"X.16162","RD.190407.62.f.m3.w1.Rdata","X.1616",0,1,1,1
"X.16172","RD.190407.62.f.m3.w1.Rdata","X.1617",1,1,1,1
"X.16182","RD.190407.62.f.m3.w1.Rdata","X.1618",0,0,0,1
"X.16192","RD.190407.62.f.m3.w1.Rdata","X.1619",0,0,1,1
"X.16202","RD.190407.62.f.m3.w1.Rdata","X.1620",0,1,1,1
"X.162111","RD.190407.62.f.m3.w1.Rdata","X.1621",0,0,0,0
"X.162210","RD.190407.62.f.m3.w1.Rdata","X.1622",1,1,0,1
"X.16233","RD.190407.62.f.m3.w1.Rdata","X.1623",0,1,0,1
"X.16242","RD.190407.62.f.m3.w1.Rdata","X.1624",0,0,0,0
"X.16252","RD.190407.62.f.m3.w1.Rdata","X.1625",0,0,0,0
"X.16262","RD.190407.62.f.m3.w1.Rdata","X.1626",1,1,0,1
"X.16272","RD.190407.62.f.m3.w1.Rdata","X.1627",1,1,0,1
"X.16282","RD.190407.62.f.m3.w1.Rdata","X.1628",0,0,1,1
"X.16292","RD.190407.62.f.m3.w1.Rdata","X.1629",0,0,0,0
"X.16302","RD.190407.62.f.m3.w1.Rdata","X.1630",0,0,0,0
"X.163111","RD.190407.62.f.m3.w1.Rdata","X.1631",0,0,1,1
"X.163210","RD.190407.62.f.m3.w1.Rdata","X.1632",0,0,0,0
"X.16333","RD.190407.62.f.m3.w1.Rdata","X.1633",0,0,0,0
"X.16342","RD.190407.62.f.m3.w1.Rdata","X.1634",0,1,0,0
"X.16352","RD.190407.62.f.m3.w1.Rdata","X.1635",0,0,0,1
"X.16362","RD.190407.62.f.m3.w1.Rdata","X.1636",0,0,0,0
"X.16372","RD.190407.62.f.m3.w1.Rdata","X.1637",0,0,0,0
"X.16382","RD.190407.62.f.m3.w1.Rdata","X.1638",0,1,0,1
"X.16392","RD.190407.62.f.m3.w1.Rdata","X.1639",0,0,0,1
"X.16402","RD.190407.62.f.m3.w1.Rdata","X.1640",0,0,0,1
"X.164111","RD.190407.62.f.m3.w1.Rdata","X.1641",0,0,0,0
"X.164210","RD.190407.62.f.m3.w1.Rdata","X.1642",1,1,0,1
"X.16433","RD.190407.62.f.m3.w1.Rdata","X.1643",0,0,0,0
"X.16442","RD.190407.62.f.m3.w1.Rdata","X.1644",1,0,1,1
"X.16452","RD.190407.62.f.m3.w1.Rdata","X.1645",1,1,1,1
"X.16462","RD.190407.62.f.m3.w1.Rdata","X.1646",0,1,0,0
"X.16472","RD.190407.62.f.m3.w1.Rdata","X.1647",0,1,0,1
"X.16482","RD.190407.62.f.m3.w1.Rdata","X.1648",0,0,1,1
"X.16492","RD.190407.62.f.m3.w1.Rdata","X.1649",0,0,1,1
"X.16502","RD.190407.62.f.m3.w1.Rdata","X.1650",0,0,0,0
"X.165111","RD.190407.62.f.m3.w1.Rdata","X.1651",0,1,0,1
"X.165210","RD.190407.62.f.m3.w1.Rdata","X.1652",0,0,0,1
"X.16533","RD.190407.62.f.m3.w1.Rdata","X.1653",1,1,1,0
"X.16542","RD.190407.62.f.m3.w1.Rdata","X.1654",0,0,0,1
"X.16552","RD.190407.62.f.m3.w1.Rdata","X.1655",0,0,1,1
"X.16562","RD.190407.62.f.m3.w1.Rdata","X.1656",1,1,1,1
"X.16572","RD.190407.62.f.m3.w1.Rdata","X.1657",0,0,1,1
"X.16582","RD.190407.62.f.m3.w1.Rdata","X.1658",0,0,0,0
"X.16592","RD.190407.62.f.m3.w1.Rdata","X.1659",1,1,1,1
"X.16602","RD.190407.62.f.m3.w1.Rdata","X.1660",0,0,0,0
"X.166111","RD.190407.62.f.m3.w1.Rdata","X.1661",0,0,1,1
"X.166210","RD.190407.62.f.m3.w1.Rdata","X.1662",0,0,0,0
"X.16633","RD.190407.62.f.m3.w1.Rdata","X.1663",0,0,0,0
"X.16642","RD.190407.62.f.m3.w1.Rdata","X.1664",0,0,0,1
"X.16652","RD.190407.62.f.m3.w1.Rdata","X.1665",1,1,1,1
"X.16662","RD.190407.62.f.m3.w1.Rdata","X.1666",1,0,0,1
"X.16672","RD.190407.62.f.m3.w1.Rdata","X.1667",0,0,0,0
"X.16682","RD.190407.62.f.m3.w1.Rdata","X.1668",0,0,0,0
"X.16692","RD.190407.62.f.m3.w1.Rdata","X.1669",0,0,0,0
"X.16702","RD.190407.62.f.m3.w1.Rdata","X.1670",0,0,0,0
"X.167111","RD.190407.62.f.m3.w1.Rdata","X.1671",0,0,0,1
"X.167210","RD.190407.62.f.m3.w1.Rdata","X.1672",0,0,0,0
"X.16733","RD.190407.62.f.m3.w1.Rdata","X.1673",0,0,1,1
"X.16742","RD.190407.62.f.m3.w1.Rdata","X.1674",0,0,1,0
"X.16752","RD.190407.62.f.m3.w1.Rdata","X.1675",0,0,0,1
"X.16762","RD.190407.62.f.m3.w1.Rdata","X.1676",0,0,0,1
"X.16772","RD.190407.62.f.m3.w1.Rdata","X.1677",0,0,0,0
"X.16782","RD.190407.62.f.m3.w1.Rdata","X.1678",1,1,0,1
"X.16792","RD.190407.62.f.m3.w1.Rdata","X.1679",0,0,1,1
"X.16802","RD.190407.62.f.m3.w1.Rdata","X.1680",0,0,0,1
"X.168111","RD.190407.62.f.m3.w1.Rdata","X.1681",0,0,1,1
"X.168210","RD.190407.62.f.m3.w1.Rdata","X.1682",0,0,0,0
"X.16833","RD.190407.62.f.m3.w1.Rdata","X.1683",0,0,1,1
"X.16842","RD.190407.62.f.m3.w1.Rdata","X.1684",0,0,1,1
"X.16852","RD.190407.62.f.m3.w1.Rdata","X.1685",1,1,1,1
"X.16862","RD.190407.62.f.m3.w1.Rdata","X.1686",1,0,1,1
"X.16872","RD.190407.62.f.m3.w1.Rdata","X.1687",1,1,0,1
"X.16882","RD.190407.62.f.m3.w1.Rdata","X.1688",0,0,1,1
"X.16892","RD.190407.62.f.m3.w1.Rdata","X.1689",0,0,0,0
"X.16902","RD.190407.62.f.m3.w1.Rdata","X.1690",1,1,0,1
"X.169111","RD.190407.62.f.m3.w1.Rdata","X.1691",0,1,0,1
"X.16928","RD.190407.62.f.m3.w1.Rdata","X.1692",0,0,0,1
"X.16933","RD.190407.62.f.m3.w1.Rdata","X.1693",0,0,0,1
"X.16942","RD.190407.62.f.m3.w1.Rdata","X.1694",0,0,0,0
"X.16952","RD.190407.62.f.m3.w1.Rdata","X.1695",0,0,0,1
"X.16962","RD.190407.62.f.m3.w1.Rdata","X.1696",0,0,0,0
"X.16972","RD.190407.62.f.m3.w1.Rdata","X.1697",0,0,1,1
"X.16982","RD.190407.62.f.m3.w1.Rdata","X.1698",0,0,1,1
"X.16992","RD.190407.62.f.m3.w1.Rdata","X.1699",0,0,0,0
"X.17002","RD.190407.62.f.m3.w1.Rdata","X.1700",0,0,0,0
"X.170111","RD.190407.62.f.m3.w1.Rdata","X.1701",0,0,1,1
"X.17024","RD.190407.62.f.m3.w1.Rdata","X.1702",0,0,1,1
"X.17032","RD.190407.62.f.m3.w1.Rdata","X.1703",0,0,0,1
"X.17042","RD.190407.62.f.m3.w1.Rdata","X.1704",1,1,0,1
"X.17052","RD.190407.62.f.m3.w1.Rdata","X.1705",0,0,0,0
"X.17062","RD.190407.62.f.m3.w1.Rdata","X.1706",0,0,0,0
"X.17072","RD.190407.62.f.m3.w1.Rdata","X.1707",0,1,1,1
"X.17082","RD.190407.62.f.m3.w1.Rdata","X.1708",0,0,1,1
"X.17092","RD.190407.62.f.m3.w1.Rdata","X.1709",0,0,0,0
"X.17109","RD.190407.62.f.m3.w1.Rdata","X.1710",1,1,0,1
"X.171111","RD.190407.62.f.m3.w1.Rdata","X.1711",1,1,0,1
"X.17126","RD.190407.62.f.m3.w1.Rdata","X.1712",0,0,0,0
"X.17132","RD.190407.62.f.m3.w1.Rdata","X.1713",0,0,0,0
"X.17142","RD.190407.62.f.m3.w1.Rdata","X.1714",0,1,1,1
"X.17152","RD.190407.62.f.m3.w1.Rdata","X.1715",0,0,1,1
"X.17162","RD.190407.62.f.m3.w1.Rdata","X.1716",0,0,1,1
"X.17172","RD.190407.62.f.m3.w1.Rdata","X.1717",0,0,0,0
"X.17182","RD.190407.62.f.m3.w1.Rdata","X.1718",0,0,0,1
"X.17192","RD.190407.62.f.m3.w1.Rdata","X.1719",0,0,1,1
"X.17202","RD.190407.62.f.m3.w1.Rdata","X.1720",0,1,0,1
"X.172111","RD.190407.62.f.m3.w1.Rdata","X.1721",0,0,0,1
"X.17224","RD.190407.62.f.m3.w1.Rdata","X.1722",0,1,0,1
"X.17232","RD.190407.62.f.m3.w1.Rdata","X.1723",1,1,0,1
"X.17242","RD.190407.62.f.m3.w1.Rdata","X.1724",1,1,1,1
"X.17252","RD.190407.62.f.m3.w1.Rdata","X.1725",0,1,0,1
"X.17262","RD.190407.62.f.m3.w1.Rdata","X.1726",1,1,1,1
"X.17272","RD.190407.62.f.m3.w1.Rdata","X.1727",0,0,0,0
"X.17282","RD.190407.62.f.m3.w1.Rdata","X.1728",0,0,0,1
"X.11490","RD.190419.71.m.m1.w1.Rdata","X.1",0,0,0,0
"X.2900","RD.190419.71.m.m1.w1.Rdata","X.2",0,0,0,0
"X.3900","RD.190419.71.m.m1.w1.Rdata","X.3",0,0,0,0
"X.4900","RD.190419.71.m.m1.w1.Rdata","X.4",1,1,0,0
"X.5900","RD.190419.71.m.m1.w1.Rdata","X.5",0,0,0,0
"X.6900","RD.190419.71.m.m1.w1.Rdata","X.6",0,0,0,0
"X.7700","RD.190419.71.m.m1.w1.Rdata","X.7",0,0,0,0
"X.8500","RD.190419.71.m.m1.w1.Rdata","X.8",1,0,0,1
"X.9500","RD.190419.71.m.m1.w1.Rdata","X.9",0,0,0,0
"X.10500","RD.190419.71.m.m1.w1.Rdata","X.10",0,0,0,0
"X.11500","RD.190419.71.m.m1.w1.Rdata","X.11",0,0,0,0
"X.12290","RD.190419.71.m.m1.w1.Rdata","X.12",1,1,0,1
"X.13180","RD.190419.71.m.m1.w1.Rdata","X.13",0,0,0,0
"X.14158","RD.190419.71.m.m1.w1.Rdata","X.14",0,0,0,0
"X.15145","RD.190419.71.m.m1.w1.Rdata","X.15",1,1,0,1
"X.16138","RD.190419.71.m.m1.w1.Rdata","X.16",0,1,1,1
"X.17127","RD.190419.71.m.m1.w1.Rdata","X.17",0,0,0,0
"X.18106","RD.190419.71.m.m1.w1.Rdata","X.18",0,0,0,0
"X.19105","RD.190419.71.m.m1.w1.Rdata","X.19",0,0,0,0
"X.20105","RD.190419.71.m.m1.w1.Rdata","X.20",0,0,0,1
"X.21109","RD.190419.71.m.m1.w1.Rdata","X.21",0,0,0,0
"X.22106","RD.190419.71.m.m1.w1.Rdata","X.22",0,0,0,0
"X.23105","RD.190419.71.m.m1.w1.Rdata","X.23",0,0,0,1
"X.24105","RD.190419.71.m.m1.w1.Rdata","X.24",0,0,0,0
"X.25105","RD.190419.71.m.m1.w1.Rdata","X.25",0,0,0,0
"X.26105","RD.190419.71.m.m1.w1.Rdata","X.26",0,0,0,0
"X.27105","RD.190419.71.m.m1.w1.Rdata","X.27",0,0,0,0
"X.28105","RD.190419.71.m.m1.w1.Rdata","X.28",0,0,0,0
"X.29105","RD.190419.71.m.m1.w1.Rdata","X.29",0,0,1,1
"X.30105","RD.190419.71.m.m1.w1.Rdata","X.30",0,0,1,0
"X.31109","RD.190419.71.m.m1.w1.Rdata","X.31",0,1,1,1
"X.32106","RD.190419.71.m.m1.w1.Rdata","X.32",0,0,1,1
"X.33105","RD.190419.71.m.m1.w1.Rdata","X.33",0,0,0,0
"X.34105","RD.190419.71.m.m1.w1.Rdata","X.34",0,0,1,0
"X.35105","RD.190419.71.m.m1.w1.Rdata","X.35",0,0,0,0
"X.36105","RD.190419.71.m.m1.w1.Rdata","X.36",0,0,0,0
"X.37105","RD.190419.71.m.m1.w1.Rdata","X.37",0,0,1,1
"X.38105","RD.190419.71.m.m1.w1.Rdata","X.38",0,0,0,1
"X.39105","RD.190419.71.m.m1.w1.Rdata","X.39",0,0,1,1
"X.40105","RD.190419.71.m.m1.w1.Rdata","X.40",1,1,0,1
"X.41109","RD.190419.71.m.m1.w1.Rdata","X.41",0,0,1,1
"X.42106","RD.190419.71.m.m1.w1.Rdata","X.42",0,0,1,1
"X.43105","RD.190419.71.m.m1.w1.Rdata","X.43",0,0,0,1
"X.44105","RD.190419.71.m.m1.w1.Rdata","X.44",0,0,1,1
"X.45105","RD.190419.71.m.m1.w1.Rdata","X.45",1,0,0,1
"X.46105","RD.190419.71.m.m1.w1.Rdata","X.46",0,0,0,0
"X.47105","RD.190419.71.m.m1.w1.Rdata","X.47",0,0,0,0
"X.48105","RD.190419.71.m.m1.w1.Rdata","X.48",0,0,0,0
"X.49105","RD.190419.71.m.m1.w1.Rdata","X.49",1,1,1,1
"X.50105","RD.190419.71.m.m1.w1.Rdata","X.50",1,0,0,1
"X.51109","RD.190419.71.m.m1.w1.Rdata","X.51",1,1,0,1
"X.52106","RD.190419.71.m.m1.w1.Rdata","X.52",0,0,1,1
"X.53105","RD.190419.71.m.m1.w1.Rdata","X.53",0,0,0,0
"X.54105","RD.190419.71.m.m1.w1.Rdata","X.54",0,0,0,0
"X.55105","RD.190419.71.m.m1.w1.Rdata","X.55",1,1,0,1
"X.56105","RD.190419.71.m.m1.w1.Rdata","X.56",0,1,1,1
"X.57105","RD.190419.71.m.m1.w1.Rdata","X.57",1,0,0,1
"X.58105","RD.190419.71.m.m1.w1.Rdata","X.58",1,1,0,1
"X.59105","RD.190419.71.m.m1.w1.Rdata","X.59",0,0,0,0
"X.60105","RD.190419.71.m.m1.w1.Rdata","X.60",0,0,1,1
