"","exp_name","cell_name","AITC.100uM","Menthol.400uM","Capsaicin.300nM","K.50mM"
"X.9730","RD.190308.m.33.p1.Rdata","X.97",0,0,0,0
"X.9830","RD.190308.m.33.p1.Rdata","X.98",1,0,0,0
"X.9930","RD.190308.m.33.p1.Rdata","X.99",1,0,0,0
"X.10030","RD.190308.m.33.p1.Rdata","X.100",1,0,0,0
"X.10149","RD.190308.m.33.p1.Rdata","X.101",1,0,0,0
"X.10230","RD.190308.m.33.p1.Rdata","X.102",1,1,0,0
"X.10330","RD.190308.m.33.p1.Rdata","X.103",1,0,0,0
"X.10430","RD.190308.m.33.p1.Rdata","X.104",0,0,0,0
"X.10530","RD.190308.m.33.p1.Rdata","X.105",0,0,0,0
"X.10630","RD.190308.m.33.p1.Rdata","X.106",1,0,0,0
"X.10730","RD.190308.m.33.p1.Rdata","X.107",0,0,0,0
"X.10830","RD.190308.m.33.p1.Rdata","X.108",1,0,0,0
"X.10930","RD.190308.m.33.p1.Rdata","X.109",1,0,0,0
"X.11040","RD.190308.m.33.p1.Rdata","X.110",0,0,0,0
"X.11139","RD.190308.m.33.p1.Rdata","X.111",1,0,0,1
"X.11229","RD.190308.m.33.p1.Rdata","X.112",0,0,0,0
"X.11329","RD.190308.m.33.p1.Rdata","X.113",0,0,0,0
"X.11429","RD.190308.m.33.p1.Rdata","X.114",0,0,0,0
"X.11529","RD.190308.m.33.p1.Rdata","X.115",0,0,0,0
"X.11629","RD.190308.m.33.p1.Rdata","X.116",0,0,0,0
"X.11729","RD.190308.m.33.p1.Rdata","X.117",1,0,0,1
"X.11829","RD.190308.m.33.p1.Rdata","X.118",1,1,1,0
"X.11927","RD.190308.m.33.p1.Rdata","X.119",1,1,0,0
"X.12027","RD.190308.m.33.p1.Rdata","X.120",1,0,0,0
"X.12130","RD.190308.m.33.p1.Rdata","X.121",0,0,0,0
"X.12227","RD.190308.m.33.p1.Rdata","X.122",0,0,0,0
"X.12326","RD.190308.m.33.p1.Rdata","X.123",0,0,0,0
"X.12426","RD.190308.m.33.p1.Rdata","X.124",1,0,0,0
"X.12526","RD.190308.m.33.p1.Rdata","X.125",0,0,0,0
"X.12626","RD.190308.m.33.p1.Rdata","X.126",1,1,0,0
"X.12726","RD.190308.m.33.p1.Rdata","X.127",0,0,0,0
"X.12826","RD.190308.m.33.p1.Rdata","X.128",1,1,0,0
"X.12926","RD.190308.m.33.p1.Rdata","X.129",0,0,0,0
"X.13026","RD.190308.m.33.p1.Rdata","X.130",0,0,0,0
"X.13129","RD.190308.m.33.p1.Rdata","X.131",0,0,0,0
"X.13226","RD.190308.m.33.p1.Rdata","X.132",0,0,0,0
"X.13326","RD.190308.m.33.p1.Rdata","X.133",0,1,0,0
"X.13426","RD.190308.m.33.p1.Rdata","X.134",1,0,0,1
"X.13526","RD.190308.m.33.p1.Rdata","X.135",0,0,0,0
"X.13624","RD.190308.m.33.p1.Rdata","X.136",0,0,0,0
"X.13724","RD.190308.m.33.p1.Rdata","X.137",0,0,0,0
"X.13824","RD.190308.m.33.p1.Rdata","X.138",1,0,0,1
"X.13924","RD.190308.m.33.p1.Rdata","X.139",1,0,0,0
"X.14024","RD.190308.m.33.p1.Rdata","X.140",0,0,0,0
"X.14126","RD.190308.m.33.p1.Rdata","X.141",0,0,0,0
"X.14224","RD.190308.m.33.p1.Rdata","X.142",0,0,0,0
"X.14324","RD.190308.m.33.p1.Rdata","X.143",0,0,0,0
"X.14424","RD.190308.m.33.p1.Rdata","X.144",0,0,0,0
"X.14524","RD.190308.m.33.p1.Rdata","X.145",0,0,0,0
"X.14624","RD.190308.m.33.p1.Rdata","X.146",1,1,0,0
"X.14724","RD.190308.m.33.p1.Rdata","X.147",1,0,0,0
"X.14824","RD.190308.m.33.p1.Rdata","X.148",0,0,0,0
"X.14924","RD.190308.m.33.p1.Rdata","X.149",0,0,0,0
"X.15024","RD.190308.m.33.p1.Rdata","X.150",0,0,0,0
"X.15126","RD.190308.m.33.p1.Rdata","X.151",0,0,0,0
"X.15220","RD.190308.m.33.p1.Rdata","X.152",0,0,0,0
"X.15320","RD.190308.m.33.p1.Rdata","X.153",0,0,0,0
"X.15420","RD.190308.m.33.p1.Rdata","X.154",1,0,0,0
"X.15520","RD.190308.m.33.p1.Rdata","X.155",0,0,0,0
"X.15620","RD.190308.m.33.p1.Rdata","X.156",0,0,0,0
"X.15720","RD.190308.m.33.p1.Rdata","X.157",1,0,1,1
"X.15820","RD.190308.m.33.p1.Rdata","X.158",1,0,1,0
"X.15920","RD.190308.m.33.p1.Rdata","X.159",0,0,0,0
"X.16020","RD.190308.m.33.p1.Rdata","X.160",1,0,0,0
"X.16123","RD.190308.m.33.p1.Rdata","X.161",0,0,0,0
"X.16220","RD.190308.m.33.p1.Rdata","X.162",1,0,0,1
"X.16320","RD.190308.m.33.p1.Rdata","X.163",0,0,0,0
"X.16420","RD.190308.m.33.p1.Rdata","X.164",1,0,0,1
"X.16520","RD.190308.m.33.p1.Rdata","X.165",1,0,0,0
"X.16620","RD.190308.m.33.p1.Rdata","X.166",0,0,0,0
"X.16720","RD.190308.m.33.p1.Rdata","X.167",1,0,0,1
"X.16820","RD.190308.m.33.p1.Rdata","X.168",0,0,1,0
"X.16920","RD.190308.m.33.p1.Rdata","X.169",0,0,0,0
"X.17020","RD.190308.m.33.p1.Rdata","X.170",0,0,0,0
"X.17123","RD.190308.m.33.p1.Rdata","X.171",0,0,0,0
"X.17220","RD.190308.m.33.p1.Rdata","X.172",1,0,0,1
"X.17320","RD.190308.m.33.p1.Rdata","X.173",1,1,1,1
"X.17420","RD.190308.m.33.p1.Rdata","X.174",0,0,0,0
"X.17520","RD.190308.m.33.p1.Rdata","X.175",0,0,0,0
"X.17620","RD.190308.m.33.p1.Rdata","X.176",1,0,0,1
"X.17720","RD.190308.m.33.p1.Rdata","X.177",0,0,0,0
"X.17820","RD.190308.m.33.p1.Rdata","X.178",0,0,0,0
"X.17920","RD.190308.m.33.p1.Rdata","X.179",0,0,0,0
"X.18020","RD.190308.m.33.p1.Rdata","X.180",0,0,0,0
"X.18123","RD.190308.m.33.p1.Rdata","X.181",0,0,0,0
"X.18220","RD.190308.m.33.p1.Rdata","X.182",0,0,0,0
"X.18320","RD.190308.m.33.p1.Rdata","X.183",1,0,0,0
"X.18420","RD.190308.m.33.p1.Rdata","X.184",0,0,0,0
"X.18520","RD.190308.m.33.p1.Rdata","X.185",0,0,0,0
"X.18619","RD.190308.m.33.p1.Rdata","X.186",0,0,0,0
"X.18719","RD.190308.m.33.p1.Rdata","X.187",0,0,0,0
"X.18819","RD.190308.m.33.p1.Rdata","X.188",0,0,0,0
"X.18919","RD.190308.m.33.p1.Rdata","X.189",0,0,0,0
"X.19019","RD.190308.m.33.p1.Rdata","X.190",0,0,0,0
"X.19119","RD.190308.m.33.p1.Rdata","X.191",1,0,0,0
"X.19219","RD.190308.m.33.p1.Rdata","X.192",0,0,0,0
"X.19319","RD.190308.m.33.p1.Rdata","X.193",0,0,0,0
"X.19419","RD.190308.m.33.p1.Rdata","X.194",1,1,0,0
"X.19519","RD.190308.m.33.p1.Rdata","X.195",0,0,0,0
"X.19619","RD.190308.m.33.p1.Rdata","X.196",0,0,0,0
"X.19719","RD.190308.m.33.p1.Rdata","X.197",1,0,0,1
"X.19819","RD.190308.m.33.p1.Rdata","X.198",0,0,0,0
"X.19919","RD.190308.m.33.p1.Rdata","X.199",1,0,0,1
"X.20019","RD.190308.m.33.p1.Rdata","X.200",0,0,0,0
"X.20119","RD.190308.m.33.p1.Rdata","X.201",1,0,0,0
"X.20219","RD.190308.m.33.p1.Rdata","X.202",1,0,0,0
"X.20319","RD.190308.m.33.p1.Rdata","X.203",0,0,0,0
"X.20419","RD.190308.m.33.p1.Rdata","X.204",1,0,0,1
"X.20519","RD.190308.m.33.p1.Rdata","X.205",0,0,0,0
"X.20619","RD.190308.m.33.p1.Rdata","X.206",0,0,0,0
"X.20719","RD.190308.m.33.p1.Rdata","X.207",1,0,0,0
"X.20819","RD.190308.m.33.p1.Rdata","X.208",0,0,0,0
"X.20919","RD.190308.m.33.p1.Rdata","X.209",1,1,0,0
"X.21019","RD.190308.m.33.p1.Rdata","X.210",0,0,0,0
"X.21119","RD.190308.m.33.p1.Rdata","X.211",0,0,0,0
"X.21219","RD.190308.m.33.p1.Rdata","X.212",0,0,0,0
"X.21319","RD.190308.m.33.p1.Rdata","X.213",1,1,0,0
"X.21419","RD.190308.m.33.p1.Rdata","X.214",1,1,0,0
"X.21519","RD.190308.m.33.p1.Rdata","X.215",0,0,0,0
"X.21619","RD.190308.m.33.p1.Rdata","X.216",1,0,0,1
"X.21719","RD.190308.m.33.p1.Rdata","X.217",0,0,0,0
"X.21819","RD.190308.m.33.p1.Rdata","X.218",1,1,0,0
"X.21919","RD.190308.m.33.p1.Rdata","X.219",0,0,0,0
"X.22019","RD.190308.m.33.p1.Rdata","X.220",0,0,0,0
"X.22119","RD.190308.m.33.p1.Rdata","X.221",0,0,0,0
"X.22219","RD.190308.m.33.p1.Rdata","X.222",0,0,0,0
"X.22319","RD.190308.m.33.p1.Rdata","X.223",0,0,0,0
"X.22419","RD.190308.m.33.p1.Rdata","X.224",1,0,0,0
"X.22519","RD.190308.m.33.p1.Rdata","X.225",0,0,0,0
"X.22619","RD.190308.m.33.p1.Rdata","X.226",1,0,0,1
"X.22719","RD.190308.m.33.p1.Rdata","X.227",1,1,1,1
"X.22819","RD.190308.m.33.p1.Rdata","X.228",0,0,0,0
"X.22919","RD.190308.m.33.p1.Rdata","X.229",0,0,0,0
"X.23019","RD.190308.m.33.p1.Rdata","X.230",0,0,0,0
"X.23119","RD.190308.m.33.p1.Rdata","X.231",1,0,0,0
"X.23219","RD.190308.m.33.p1.Rdata","X.232",1,1,0,0
"X.23319","RD.190308.m.33.p1.Rdata","X.233",0,0,0,0
"X.23419","RD.190308.m.33.p1.Rdata","X.234",1,0,0,1
"X.23519","RD.190308.m.33.p1.Rdata","X.235",0,0,0,0
"X.23619","RD.190308.m.33.p1.Rdata","X.236",1,0,0,1
"X.23719","RD.190308.m.33.p1.Rdata","X.237",0,0,0,0
"X.23819","RD.190308.m.33.p1.Rdata","X.238",1,1,0,0
"X.23919","RD.190308.m.33.p1.Rdata","X.239",1,0,0,0
"X.24019","RD.190308.m.33.p1.Rdata","X.240",0,0,0,0
"X.24119","RD.190308.m.33.p1.Rdata","X.241",0,0,0,0
"X.24219","RD.190308.m.33.p1.Rdata","X.242",1,0,0,0
"X.24319","RD.190308.m.33.p1.Rdata","X.243",0,0,0,0
"X.24419","RD.190308.m.33.p1.Rdata","X.244",1,0,0,0
"X.24519","RD.190308.m.33.p1.Rdata","X.245",1,1,0,0
"X.24619","RD.190308.m.33.p1.Rdata","X.246",1,0,1,0
"X.24719","RD.190308.m.33.p1.Rdata","X.247",0,0,0,0
"X.24819","RD.190308.m.33.p1.Rdata","X.248",0,0,0,0
"X.24919","RD.190308.m.33.p1.Rdata","X.249",0,0,0,0
"X.25019","RD.190308.m.33.p1.Rdata","X.250",0,0,0,0
"X.25119","RD.190308.m.33.p1.Rdata","X.251",0,0,0,0
"X.25219","RD.190308.m.33.p1.Rdata","X.252",0,0,0,0
"X.25319","RD.190308.m.33.p1.Rdata","X.253",0,0,0,0
"X.25419","RD.190308.m.33.p1.Rdata","X.254",1,0,0,1
"X.25519","RD.190308.m.33.p1.Rdata","X.255",0,0,0,0
"X.25619","RD.190308.m.33.p1.Rdata","X.256",1,1,0,0
"X.25719","RD.190308.m.33.p1.Rdata","X.257",0,0,0,0
"X.25819","RD.190308.m.33.p1.Rdata","X.258",0,0,0,0
"X.25919","RD.190308.m.33.p1.Rdata","X.259",0,0,0,0
"X.26019","RD.190308.m.33.p1.Rdata","X.260",1,0,0,1
"X.26119","RD.190308.m.33.p1.Rdata","X.261",0,0,0,0
"X.26219","RD.190308.m.33.p1.Rdata","X.262",0,0,0,0
"X.26319","RD.190308.m.33.p1.Rdata","X.263",0,0,0,0
"X.26419","RD.190308.m.33.p1.Rdata","X.264",1,0,0,0
"X.26519","RD.190308.m.33.p1.Rdata","X.265",0,0,0,0
"X.26619","RD.190308.m.33.p1.Rdata","X.266",1,0,0,0
"X.26719","RD.190308.m.33.p1.Rdata","X.267",0,0,0,0
"X.26819","RD.190308.m.33.p1.Rdata","X.268",0,0,0,0
"X.26919","RD.190308.m.33.p1.Rdata","X.269",0,0,0,0
"X.27019","RD.190308.m.33.p1.Rdata","X.270",1,1,0,0
"X.27119","RD.190308.m.33.p1.Rdata","X.271",1,0,0,1
"X.27219","RD.190308.m.33.p1.Rdata","X.272",1,1,0,0
"X.27319","RD.190308.m.33.p1.Rdata","X.273",1,0,0,0
"X.27419","RD.190308.m.33.p1.Rdata","X.274",0,0,0,0
"X.27519","RD.190308.m.33.p1.Rdata","X.275",0,0,0,0
"X.27619","RD.190308.m.33.p1.Rdata","X.276",0,0,0,0
"X.27719","RD.190308.m.33.p1.Rdata","X.277",0,0,0,0
"X.27819","RD.190308.m.33.p1.Rdata","X.278",1,1,0,0
"X.27919","RD.190308.m.33.p1.Rdata","X.279",0,0,0,0
"X.28019","RD.190308.m.33.p1.Rdata","X.280",1,0,0,0
"X.28119","RD.190308.m.33.p1.Rdata","X.281",0,0,0,0
"X.28219","RD.190308.m.33.p1.Rdata","X.282",1,1,1,0
"X.28319","RD.190308.m.33.p1.Rdata","X.283",1,1,1,0
"X.28419","RD.190308.m.33.p1.Rdata","X.284",1,0,0,0
"X.28519","RD.190308.m.33.p1.Rdata","X.285",0,0,0,0
"X.28619","RD.190308.m.33.p1.Rdata","X.286",0,0,0,0
"X.28719","RD.190308.m.33.p1.Rdata","X.287",0,0,0,0
"X.28819","RD.190308.m.33.p1.Rdata","X.288",1,0,0,0
"X.28919","RD.190308.m.33.p1.Rdata","X.289",1,0,0,1
"X.29019","RD.190308.m.33.p1.Rdata","X.290",1,0,0,0
"X.29119","RD.190308.m.33.p1.Rdata","X.291",1,0,0,0
"X.29219","RD.190308.m.33.p1.Rdata","X.292",0,0,0,0
"X.29319","RD.190308.m.33.p1.Rdata","X.293",1,1,0,0
"X.29419","RD.190308.m.33.p1.Rdata","X.294",1,0,0,1
"X.29519","RD.190308.m.33.p1.Rdata","X.295",0,0,0,0
"X.29619","RD.190308.m.33.p1.Rdata","X.296",1,0,0,1
"X.29719","RD.190308.m.33.p1.Rdata","X.297",0,0,0,0
"X.29819","RD.190308.m.33.p1.Rdata","X.298",0,0,0,0
"X.29919","RD.190308.m.33.p1.Rdata","X.299",0,0,0,0
"X.30019","RD.190308.m.33.p1.Rdata","X.300",0,0,0,0
"X.30119","RD.190308.m.33.p1.Rdata","X.301",0,0,0,0
"X.30219","RD.190308.m.33.p1.Rdata","X.302",0,0,0,0
"X.30319","RD.190308.m.33.p1.Rdata","X.303",0,0,0,0
"X.30419","RD.190308.m.33.p1.Rdata","X.304",0,0,0,0
"X.30519","RD.190308.m.33.p1.Rdata","X.305",0,0,0,0
"X.30619","RD.190308.m.33.p1.Rdata","X.306",1,0,0,1
"X.30719","RD.190308.m.33.p1.Rdata","X.307",0,0,0,0
"X.30819","RD.190308.m.33.p1.Rdata","X.308",1,1,1,0
"X.30919","RD.190308.m.33.p1.Rdata","X.309",1,1,0,1
"X.31019","RD.190308.m.33.p1.Rdata","X.310",0,0,0,0
"X.31119","RD.190308.m.33.p1.Rdata","X.311",0,0,0,0
"X.31219","RD.190308.m.33.p1.Rdata","X.312",1,1,0,0
"X.31319","RD.190308.m.33.p1.Rdata","X.313",1,0,0,1
"X.31419","RD.190308.m.33.p1.Rdata","X.314",0,0,0,0
"X.31519","RD.190308.m.33.p1.Rdata","X.315",0,0,0,0
"X.31619","RD.190308.m.33.p1.Rdata","X.316",0,0,0,0
"X.31719","RD.190308.m.33.p1.Rdata","X.317",0,0,0,0
"X.31819","RD.190308.m.33.p1.Rdata","X.318",1,1,1,0
"X.31919","RD.190308.m.33.p1.Rdata","X.319",0,0,0,0
"X.32019","RD.190308.m.33.p1.Rdata","X.320",1,0,0,1
"X.32119","RD.190308.m.33.p1.Rdata","X.321",0,0,0,0
"X.32219","RD.190308.m.33.p1.Rdata","X.322",0,0,0,0
"X.32319","RD.190308.m.33.p1.Rdata","X.323",0,0,0,0
"X.32419","RD.190308.m.33.p1.Rdata","X.324",1,1,0,0
"X.32519","RD.190308.m.33.p1.Rdata","X.325",0,0,0,0
"X.32619","RD.190308.m.33.p1.Rdata","X.326",0,0,0,0
"X.32719","RD.190308.m.33.p1.Rdata","X.327",1,1,1,0
"X.32819","RD.190308.m.33.p1.Rdata","X.328",0,0,0,0
"X.32919","RD.190308.m.33.p1.Rdata","X.329",1,1,0,1
"X.33019","RD.190308.m.33.p1.Rdata","X.330",1,1,1,0
"X.33119","RD.190308.m.33.p1.Rdata","X.331",1,0,0,0
"X.33219","RD.190308.m.33.p1.Rdata","X.332",0,0,0,0
"X.33319","RD.190308.m.33.p1.Rdata","X.333",1,1,1,0
"X.33419","RD.190308.m.33.p1.Rdata","X.334",0,0,0,0
"X.33519","RD.190308.m.33.p1.Rdata","X.335",0,0,0,0
"X.33619","RD.190308.m.33.p1.Rdata","X.336",1,0,0,0
"X.33719","RD.190308.m.33.p1.Rdata","X.337",0,0,0,0
"X.33819","RD.190308.m.33.p1.Rdata","X.338",0,0,0,0
"X.33919","RD.190308.m.33.p1.Rdata","X.339",1,1,0,0
"X.34019","RD.190308.m.33.p1.Rdata","X.340",1,1,1,0
"X.34119","RD.190308.m.33.p1.Rdata","X.341",0,0,0,0
"X.34219","RD.190308.m.33.p1.Rdata","X.342",0,0,0,0
"X.34319","RD.190308.m.33.p1.Rdata","X.343",0,0,0,0
"X.34419","RD.190308.m.33.p1.Rdata","X.344",1,0,0,0
"X.34519","RD.190308.m.33.p1.Rdata","X.345",0,0,0,0
"X.34619","RD.190308.m.33.p1.Rdata","X.346",0,0,0,0
"X.34719","RD.190308.m.33.p1.Rdata","X.347",0,0,0,0
"X.34819","RD.190308.m.33.p1.Rdata","X.348",1,0,0,1
"X.34919","RD.190308.m.33.p1.Rdata","X.349",1,0,0,0
"X.35019","RD.190308.m.33.p1.Rdata","X.350",1,0,0,0
"X.35119","RD.190308.m.33.p1.Rdata","X.351",0,0,0,1
"X.35219","RD.190308.m.33.p1.Rdata","X.352",1,0,0,1
"X.35319","RD.190308.m.33.p1.Rdata","X.353",0,0,0,0
"X.35419","RD.190308.m.33.p1.Rdata","X.354",1,0,0,0
"X.35519","RD.190308.m.33.p1.Rdata","X.355",1,1,1,0
"X.35619","RD.190308.m.33.p1.Rdata","X.356",1,1,0,0
"X.35719","RD.190308.m.33.p1.Rdata","X.357",0,0,0,0
"X.35819","RD.190308.m.33.p1.Rdata","X.358",1,0,1,0
"X.35919","RD.190308.m.33.p1.Rdata","X.359",0,0,0,0
"X.36019","RD.190308.m.33.p1.Rdata","X.360",0,0,0,0
"X.36119","RD.190308.m.33.p1.Rdata","X.361",0,0,0,0
"X.36219","RD.190308.m.33.p1.Rdata","X.362",0,0,0,0
"X.36319","RD.190308.m.33.p1.Rdata","X.363",0,0,0,0
"X.36419","RD.190308.m.33.p1.Rdata","X.364",0,0,0,0
"X.36519","RD.190308.m.33.p1.Rdata","X.365",0,0,0,0
"X.36619","RD.190308.m.33.p1.Rdata","X.366",1,0,0,1
"X.36719","RD.190308.m.33.p1.Rdata","X.367",1,0,0,0
"X.36819","RD.190308.m.33.p1.Rdata","X.368",1,1,0,0
"X.36919","RD.190308.m.33.p1.Rdata","X.369",1,0,0,0
"X.37019","RD.190308.m.33.p1.Rdata","X.370",0,0,0,1
"X.37119","RD.190308.m.33.p1.Rdata","X.371",1,0,0,1
"X.37219","RD.190308.m.33.p1.Rdata","X.372",0,0,0,0
"X.37319","RD.190308.m.33.p1.Rdata","X.373",1,1,1,0
"X.37419","RD.190308.m.33.p1.Rdata","X.374",0,0,0,1
"X.37519","RD.190308.m.33.p1.Rdata","X.375",0,0,0,0
"X.37619","RD.190308.m.33.p1.Rdata","X.376",0,0,0,0
"X.37719","RD.190308.m.33.p1.Rdata","X.377",0,0,0,0
"X.37819","RD.190308.m.33.p1.Rdata","X.378",0,0,0,0
"X.37919","RD.190308.m.33.p1.Rdata","X.379",0,0,0,0
"X.38019","RD.190308.m.33.p1.Rdata","X.380",0,0,0,0
"X.38119","RD.190308.m.33.p1.Rdata","X.381",0,0,0,0
"X.38219","RD.190308.m.33.p1.Rdata","X.382",0,0,0,0
"X.38319","RD.190308.m.33.p1.Rdata","X.383",0,0,0,0
"X.38418","RD.190308.m.33.p1.Rdata","X.384",0,0,0,0
"X.38518","RD.190308.m.33.p1.Rdata","X.385",0,0,0,0
"X.38618","RD.190308.m.33.p1.Rdata","X.386",1,1,1,0
"X.38718","RD.190308.m.33.p1.Rdata","X.387",1,0,1,0
"X.38818","RD.190308.m.33.p1.Rdata","X.388",1,0,0,1
"X.38918","RD.190308.m.33.p1.Rdata","X.389",0,0,0,0
"X.39018","RD.190308.m.33.p1.Rdata","X.390",1,1,1,0
"X.39118","RD.190308.m.33.p1.Rdata","X.391",0,0,0,0
"X.39218","RD.190308.m.33.p1.Rdata","X.392",0,0,0,0
"X.39318","RD.190308.m.33.p1.Rdata","X.393",0,0,0,0
"X.39418","RD.190308.m.33.p1.Rdata","X.394",0,0,0,0
"X.39518","RD.190308.m.33.p1.Rdata","X.395",1,0,0,0
"X.39618","RD.190308.m.33.p1.Rdata","X.396",0,0,0,0
"X.39718","RD.190308.m.33.p1.Rdata","X.397",0,0,0,0
"X.39818","RD.190308.m.33.p1.Rdata","X.398",1,0,0,0
"X.39918","RD.190308.m.33.p1.Rdata","X.399",1,0,0,1
"X.40018","RD.190308.m.33.p1.Rdata","X.400",0,0,0,0
"X.40118","RD.190308.m.33.p1.Rdata","X.401",0,0,0,0
"X.40218","RD.190308.m.33.p1.Rdata","X.402",1,1,1,0
"X.40318","RD.190308.m.33.p1.Rdata","X.403",1,0,0,1
"X.40418","RD.190308.m.33.p1.Rdata","X.404",0,1,0,0
"X.40518","RD.190308.m.33.p1.Rdata","X.405",1,0,0,1
"X.40618","RD.190308.m.33.p1.Rdata","X.406",1,0,0,0
"X.40718","RD.190308.m.33.p1.Rdata","X.407",0,0,0,0
"X.40818","RD.190308.m.33.p1.Rdata","X.408",1,1,0,1
"X.40918","RD.190308.m.33.p1.Rdata","X.409",0,0,0,0
"X.41018","RD.190308.m.33.p1.Rdata","X.410",0,0,0,0
"X.41118","RD.190308.m.33.p1.Rdata","X.411",0,1,0,0
"X.41218","RD.190308.m.33.p1.Rdata","X.412",0,0,0,0
"X.41318","RD.190308.m.33.p1.Rdata","X.413",0,0,0,0
"X.41418","RD.190308.m.33.p1.Rdata","X.414",0,0,0,0
"X.41518","RD.190308.m.33.p1.Rdata","X.415",0,0,0,0
"X.41618","RD.190308.m.33.p1.Rdata","X.416",0,0,0,0
"X.41718","RD.190308.m.33.p1.Rdata","X.417",1,0,0,0
"X.41818","RD.190308.m.33.p1.Rdata","X.418",0,0,0,0
"X.41918","RD.190308.m.33.p1.Rdata","X.419",0,0,0,0
"X.42018","RD.190308.m.33.p1.Rdata","X.420",0,0,0,0
"X.42118","RD.190308.m.33.p1.Rdata","X.421",1,1,0,0
"X.42218","RD.190308.m.33.p1.Rdata","X.422",0,0,0,0
"X.42318","RD.190308.m.33.p1.Rdata","X.423",0,0,0,0
"X.42418","RD.190308.m.33.p1.Rdata","X.424",0,0,0,0
"X.42518","RD.190308.m.33.p1.Rdata","X.425",1,0,0,0
"X.42618","RD.190308.m.33.p1.Rdata","X.426",0,0,0,0
"X.42718","RD.190308.m.33.p1.Rdata","X.427",1,0,0,0
"X.42818","RD.190308.m.33.p1.Rdata","X.428",0,0,0,0
"X.42918","RD.190308.m.33.p1.Rdata","X.429",0,0,0,0
"X.43018","RD.190308.m.33.p1.Rdata","X.430",0,0,0,0
"X.43118","RD.190308.m.33.p1.Rdata","X.431",0,0,0,0
"X.43218","RD.190308.m.33.p1.Rdata","X.432",0,0,0,0
"X.43318","RD.190308.m.33.p1.Rdata","X.433",1,0,0,1
"X.43418","RD.190308.m.33.p1.Rdata","X.434",1,0,0,0
"X.43518","RD.190308.m.33.p1.Rdata","X.435",0,0,0,0
"X.43618","RD.190308.m.33.p1.Rdata","X.436",0,0,0,0
"X.43718","RD.190308.m.33.p1.Rdata","X.437",0,0,0,0
"X.43814","RD.190308.m.33.p1.Rdata","X.438",1,0,1,0
"X.43912","RD.190308.m.33.p1.Rdata","X.439",0,0,0,0
"X.44010","RD.190308.m.33.p1.Rdata","X.440",0,0,0,0
"X.44113","RD.190308.m.33.p1.Rdata","X.441",0,0,0,0
"X.44211","RD.190308.m.33.p1.Rdata","X.442",0,0,0,0
"X.44310","RD.190308.m.33.p1.Rdata","X.443",0,0,0,0
"X.4449","RD.190308.m.33.p1.Rdata","X.444",1,0,0,1
"X.4459","RD.190308.m.33.p1.Rdata","X.445",1,0,0,0
"X.4469","RD.190308.m.33.p1.Rdata","X.446",0,0,0,0
"X.4479","RD.190308.m.33.p1.Rdata","X.447",0,0,0,0
"X.4489","RD.190308.m.33.p1.Rdata","X.448",0,0,0,0
"X.4499","RD.190308.m.33.p1.Rdata","X.449",1,1,1,0
"X.4509","RD.190308.m.33.p1.Rdata","X.450",0,0,0,0
"X.45113","RD.190308.m.33.p1.Rdata","X.451",0,0,0,0
"X.45211","RD.190308.m.33.p1.Rdata","X.452",0,0,0,0
"X.4539","RD.190308.m.33.p1.Rdata","X.453",1,1,0,0
"X.4549","RD.190308.m.33.p1.Rdata","X.454",1,1,0,0
"X.4559","RD.190308.m.33.p1.Rdata","X.455",1,1,1,0
"X.4569","RD.190308.m.33.p1.Rdata","X.456",0,0,0,0
"X.4579","RD.190308.m.33.p1.Rdata","X.457",1,1,1,0
"X.4589","RD.190308.m.33.p1.Rdata","X.458",0,0,0,0
"X.4599","RD.190308.m.33.p1.Rdata","X.459",0,0,0,0
"X.4609","RD.190308.m.33.p1.Rdata","X.460",0,0,0,0
"X.46113","RD.190308.m.33.p1.Rdata","X.461",0,0,0,0
"X.46211","RD.190308.m.33.p1.Rdata","X.462",0,0,0,0
"X.4639","RD.190308.m.33.p1.Rdata","X.463",0,0,0,0
"X.4649","RD.190308.m.33.p1.Rdata","X.464",0,0,0,0
"X.4659","RD.190308.m.33.p1.Rdata","X.465",1,1,1,1
"X.4669","RD.190308.m.33.p1.Rdata","X.466",0,0,0,0
"X.4679","RD.190308.m.33.p1.Rdata","X.467",0,0,0,0
"X.4689","RD.190308.m.33.p1.Rdata","X.468",0,0,0,0
"X.4699","RD.190308.m.33.p1.Rdata","X.469",1,1,1,0
"X.4709","RD.190308.m.33.p1.Rdata","X.470",0,0,0,0
"X.47113","RD.190308.m.33.p1.Rdata","X.471",1,0,0,1
"X.47211","RD.190308.m.33.p1.Rdata","X.472",0,1,0,0
"X.4739","RD.190308.m.33.p1.Rdata","X.473",0,0,0,0
"X.4749","RD.190308.m.33.p1.Rdata","X.474",1,0,0,1
"X.4759","RD.190308.m.33.p1.Rdata","X.475",0,0,0,0
"X.4769","RD.190308.m.33.p1.Rdata","X.476",1,0,0,0
"X.4779","RD.190308.m.33.p1.Rdata","X.477",1,1,0,0
"X.4789","RD.190308.m.33.p1.Rdata","X.478",1,1,1,0
"X.4799","RD.190308.m.33.p1.Rdata","X.479",0,0,0,0
"X.4809","RD.190308.m.33.p1.Rdata","X.480",0,0,0,0
"X.48113","RD.190308.m.33.p1.Rdata","X.481",1,0,0,0
"X.48211","RD.190308.m.33.p1.Rdata","X.482",0,0,0,0
"X.4839","RD.190308.m.33.p1.Rdata","X.483",0,0,0,0
